stock_code,start_date,sw_level_1,sw_level_2,sw_level_3
000606,1996-10-04,基础化工,,
000606,2011-01-10,医药生物,中药Ⅱ,中药Ⅲ
000606,2017-06-29,计算机,,
000606,2021-07-30,计算机,IT服务Ⅱ,IT服务Ⅲ
000607,1996-08-30,,,
000607,2007-07-02,医药生物,中药Ⅱ,中药Ⅲ
000607,2011-10-10,,,
000607,2014-01-01,机械设备,,
000607,2018-06-19,传媒,,
000607,2021-07-30,传媒,广告营销,广告媒体
000608,1996-09-19,房地产,房地产开发,住宅开发
000608,2021-07-30,房地产,房地产开发,商业地产
000609,1996-10-10,基础化工,,
000609,2007-07-02,房地产,房地产开发,住宅开发
000610,1996-09-26,社会服务,,
000610,2017-06-29,社会服务,,
000610,2021-07-30,社会服务,酒店餐饮,酒店
000611,1996-10-08,商贸零售,,
000611,2006-09-01,,,
000611,2012-10-08,纺织服饰,纺织制造,其他纺织
000611,2014-01-01,商贸零售,贸易Ⅱ,贸易Ⅲ
000611,2018-06-19,纺织服饰,纺织制造,其他纺织
000611,2021-07-30,煤炭,煤炭开采,动力煤
000612,1996-09-26,有色金属,,
000612,2007-06-30,有色金属,,
000612,2014-01-01,有色金属,工业金属,铝
000613,1997-01-28,社会服务,,
000613,2011-01-10,社会服务,,
000613,2021-07-30,社会服务,酒店餐饮,酒店
000615,1996-10-16,基础化工,化学纤维,粘胶
000615,2017-05-26,房地产,房地产开发,住宅开发
000615,2021-07-30,美容护理,医疗美容,医美服务
000616,1996-10-22,社会服务,,
000616,2003-05-01,房地产,房地产开发,住宅开发
000616,2022-07-29,非银金融,多元金融,资产管理
000617,1996-10-22,,,
000617,2007-07-02,,,
000617,2011-10-10,,,
000617,2014-01-01,机械设备,,
000617,2018-07-13,非银金融,,
000617,2021-07-30,非银金融,多元金融,金融控股
000618,1996-10-15,基础化工,,
000619,1996-09-19,轻工制造,,
000619,2000-09-01,,,
000619,2014-01-01,建筑材料,装修建材,其他建材
000620,1996-10-29,基础化工,,
000620,2007-07-02,有色金属,,
000620,2011-10-10,综合,综合Ⅱ,综合Ⅲ
000620,2012-01-08,房地产,房地产开发,住宅开发
000621,1996-11-05,,,
000622,1996-11-07,,,
000622,2007-07-02,综合,综合Ⅱ,综合Ⅲ
000622,2013-07-01,,,
000622,2014-01-01,汽车,,
000622,2021-07-30,综合,综合Ⅱ,综合Ⅲ
000623,1996-10-28,医药生物,中药Ⅱ,中药Ⅲ
000623,2007-07-02,,,
000623,2014-01-01,非银金融,证券Ⅱ,证券Ⅲ
000623,2014-07-01,医药生物,中药Ⅱ,中药Ⅲ
000623,2019-07-24,医药生物,化学制药,化学制剂
000623,2022-07-29,医药生物,中药Ⅱ,中药Ⅲ
000625,1997-06-10,,,
000625,2014-01-01,汽车,,
000625,2021-07-30,汽车,乘用车,综合乘用车
000626,1996-11-28,农林牧渔,农产品加工,果蔬加工
000626,2011-10-10,商贸零售,贸易Ⅱ,贸易Ⅲ
000626,2021-07-30,交通运输,物流,原材料供应链服务
000627,1996-11-12,医药生物,化学制药,化学制剂
000627,2011-01-10,基础化工,化学制品,其他化学制品
000627,2017-06-29,非银金融,保险Ⅱ,保险Ⅲ
000628,1996-11-18,房地产,房地产开发,住宅开发
000628,2013-01-01,综合,综合Ⅱ,综合Ⅲ
000628,2018-07-13,建筑装饰,房屋建设Ⅱ,房屋建设Ⅲ
000629,1996-11-15,钢铁,,
000629,2012-01-08,,,
000629,2021-07-30,钢铁,冶钢原料,冶钢辅料
000630,1996-11-20,有色金属,,
000630,2007-06-30,有色金属,,
000630,2014-01-01,有色金属,工业金属,铜
000631,1996-11-22,,,
000631,2010-01-01,房地产,房地产开发,住宅开发
000632,1996-11-21,房地产,房地产开发,住宅开发
000632,2007-07-02,综合,综合Ⅱ,综合Ⅲ
000633,1996-11-12,,,
000633,2007-07-02,,,
000633,2014-01-01,机械设备,专用设备,其他专用设备
000633,2015-07-01,有色金属,工业金属,铜
000633,2018-06-19,有色金属,金属新材料,其他金属新材料
000635,1996-10-25,基础化工,,
000635,2003-05-01,公用事业,电力,火力发电
000635,2007-07-02,基础化工,化学原料,氯碱
000636,1996-11-29,电子,,
000636,2011-10-10,电子,元件,被动元件
000637,1996-11-14,基础化工,,
000637,2021-07-30,石油石化,炼化及贸易,其他石化
000638,1996-11-22,,,
000638,2007-07-02,房地产,房地产开发,住宅开发
000638,2017-06-29,综合,综合Ⅱ,综合Ⅲ
000638,2021-07-30,计算机,IT服务Ⅱ,IT服务Ⅲ
000638,2024-01-09,国防军工,,
000639,1984-05-09,社会服务,,
000639,2002-09-01,,,
000639,2011-01-10,农林牧渔,农产品加工,粮油加工
000639,2019-07-24,食品饮料,食品加工,其他食品
000639,2021-07-30,农林牧渔,农产品加工,粮油加工
000650,1996-11-18,基础化工,化学纤维,粘胶
000650,2007-07-02,医药生物,中药Ⅱ,中药Ⅲ
000651,1996-11-18,家用电器,白色家电,空调
000652,1996-11-28,基础化工,化学纤维,涤纶
000652,2006-09-01,综合,综合Ⅱ,综合Ⅲ
000653,1996-11-26,商贸零售,贸易Ⅱ,贸易Ⅲ
000655,1996-11-28,,,
000655,2007-07-02,,,
000655,2021-07-30,钢铁,冶钢原料,铁矿石
000656,1996-11-28,钢铁,,
000656,2007-07-02,房地产,房地产开发,住宅开发
000657,1996-12-05,有色金属,,
000657,2007-06-30,有色金属,,
000657,2014-01-01,有色金属,小金属,钨
000658,1996-12-18,综合,综合Ⅱ,综合Ⅲ
000659,1996-12-03,轻工制造,,
000659,2021-07-30,轻工制造,包装印刷,塑料包装
000660,1996-12-09,,,
000660,2005-07-01,,,
000661,1996-12-18,医药生物,,
000661,2021-07-30,医药生物,生物制品,其他生物制品
000662,1996-12-02,综合,综合Ⅱ,综合Ⅲ
000662,2002-05-01,基础化工,,
000662,2017-06-29,计算机,,
000662,2021-07-30,计算机,软件开发,垂直应用软件
000663,1996-12-06,农林牧渔,林业Ⅱ,林业Ⅲ
000663,2016-07-01,轻工制造,,
000663,2021-07-30,轻工制造,家居用品,定制家居
000663,2022-07-29,农林牧渔,林业Ⅱ,林业Ⅲ
000665,1996-12-10,基础化工,塑料,其他塑料制品
000665,2010-06-01,,,
000665,2014-01-01,传媒,,
000665,2021-07-30,传媒,电视广播Ⅱ,电视广播Ⅲ
000666,1996-12-10,,,
000666,2013-07-01,,,
000666,2014-01-01,非银金融,,
000666,2021-07-30,非银金融,多元金融,信托
000667,1989-11-01,商贸零售,,
000667,2003-05-01,房地产,房地产开发,住宅开发
000668,1996-12-10,基础化工,,
000668,2007-07-02,房地产,房地产开发,住宅开发
000668,2009-06-01,基础化工,,
000668,2011-01-10,房地产,房地产开发,住宅开发
000668,2022-07-29,医药生物,医药商业,医药流通
000669,1996-12-10,电子,其他电子Ⅱ,其他电子Ⅲ
000669,2007-07-02,医药生物,,
000669,2012-07-02,综合,综合Ⅱ,综合Ⅲ
000669,2013-01-01,公用事业,燃气Ⅱ,燃气Ⅲ
000670,1996-12-17,基础化工,,
000670,2010-01-01,房地产,房地产开发,住宅开发
000670,2015-07-01,电子,半导体,半导体材料
000670,2017-06-29,电子,,
000670,2021-07-30,电子,半导体,数字芯片设计
000670,2022-07-29,电子,其他电子Ⅱ,其他电子Ⅲ
000671,1996-12-18,综合,综合Ⅱ,综合Ⅲ
000671,2007-07-02,房地产,房地产开发,住宅开发
000672,1996-12-18,农林牧渔,农产品加工,粮油加工
000672,2013-07-01,,,
000672,2014-01-01,建筑材料,水泥,水泥制造
000673,1997-01-24,,,
000673,2012-07-02,,,
000673,2014-01-01,传媒,,
000673,2018-06-20,传媒,,
000673,2021-07-30,传媒,影视院线,影视动漫制作
000675,1996-12-26,基础化工,,
000676,1996-12-24,,,
000676,2014-01-01,机械设备,,
000676,2017-06-29,传媒,,
000676,2021-07-30,传媒,广告营销,营销代理
000677,1996-12-26,基础化工,化学纤维,粘胶
000677,2017-06-29,基础化工,化学纤维,涤纶
000677,2021-07-30,基础化工,化学纤维,粘胶
000678,1997-01-06,,,
000678,2014-01-01,汽车,,
000678,2021-07-30,汽车,汽车零部件,底盘与发动机系统
000679,1997-01-24,商贸零售,,
000679,2010-06-01,商贸零售,,
000679,2014-01-01,商贸零售,,
000679,2015-07-01,商贸零售,一般零售,多业态零售
000679,2017-11-09,房地产,房地产开发,住宅开发
000679,2021-07-30,商贸零售,一般零售,多业态零售
000679,2022-07-29,商贸零售,一般零售,百货
000680,1997-01-22,,,
000680,2014-01-01,机械设备,,
000680,2021-07-30,机械设备,工程机械,工程机械整机
000681,1997-01-21,纺织服饰,,
000681,2011-10-10,综合,综合Ⅱ,综合Ⅲ
000681,2014-01-01,传媒,,
000681,2019-07-24,传媒,,
000681,2021-07-30,传媒,数字媒体,图片媒体
000682,1997-01-21,,,
000682,2008-06-02,,,
000682,2013-07-01,,,
000682,2014-01-01,电力设备,,
000682,2021-07-30,电力设备,电网设备,电网自动化设备
000683,1997-01-31,基础化工,化学原料,纯碱
000683,2011-01-10,,,
000683,2015-07-01,基础化工,化学原料,纯碱
000685,1997-01-23,商贸零售,,
000685,2009-01-01,公用事业,,
000685,2021-07-30,环保,环境治理,水务及水治理
000686,1997-02-27,基础化工,,
000686,2007-07-02,,,
000686,2014-01-01,非银金融,证券Ⅱ,证券Ⅲ
000687,1997-02-21,基础化工,化学纤维,粘胶
000687,2008-06-02,通信,,
000687,2019-07-24,国防军工,航空装备Ⅱ,航空装备Ⅲ
000688,1996-12-18,,,
000688,2003-05-01,,,
000688,2013-07-01,有色金属,,
000688,2014-01-01,有色金属,工业金属,铅锌
000689,1996-12-31,有色金属,,
000690,1997-01-28,,,
000690,2007-07-02,公用事业,电力,火力发电
000690,2017-05-26,公用事业,,
000690,2021-07-30,公用事业,电力,火力发电
000691,1997-02-28,社会服务,,
000691,2007-07-02,综合,综合Ⅱ,综合Ⅲ
000691,2012-01-08,房地产,房地产开发,住宅开发
000691,2022-07-29,基础化工,化学原料,其他化学原料
000692,1997-02-27,公用事业,电力,热力服务
000693,1990-09-01,基础化工,化学纤维,涤纶
000693,2000-05-01,,,
000693,2011-10-10,,,
000693,2013-07-01,有色金属,,
000693,2014-01-01,传媒,,
000693,2014-01-09,有色金属,小金属,其他小金属
000695,1997-02-18,基础化工,化学制品,涂料油墨
000695,2006-09-01,公用事业,电力,热力服务
000695,2019-07-24,轻工制造,,
000695,2021-07-30,轻工制造,包装印刷,印刷
000697,1997-03-25,电子,光学光电子,面板
000697,2011-10-10,有色金属,,
000697,2014-01-01,有色金属,小金属,其他小金属
000697,2019-07-24,国防军工,航空装备Ⅱ,航空装备Ⅲ
000698,1997-02-20,基础化工,化学原料,氯碱
000698,2010-01-01,基础化工,,
000698,2021-07-30,石油石化,炼化及贸易,炼油化工
000699,1997-03-10,轻工制造,,
000700,1997-02-28,,,
000700,2014-01-01,汽车,,
000700,2021-07-30,汽车,汽车零部件,车身附件及饰件
000701,1997-02-26,,,
000701,2007-07-02,综合,综合Ⅱ,综合Ⅲ
000701,2015-07-01,电子,元件,被动元件
000701,2021-07-30,电子,其他电子Ⅱ,其他电子Ⅲ
000702,1997-03-18,农林牧渔,,
000702,2021-07-30,农林牧渔,饲料,畜禽饲料
000703,1990-02-26,,,
000703,2001-09-01,轻工制造,,
000703,2007-07-02,综合,综合Ⅱ,综合Ⅲ
000703,2011-01-10,基础化工,化学纤维,涤纶
000703,2021-07-30,石油石化,炼化及贸易,炼油化工
000705,1997-04-10,医药生物,,
000705,2021-07-30,医药生物,医药商业,医药流通
000707,1997-04-15,基础化工,化学原料,纯碱
000708,1997-03-21,钢铁,,
000708,2021-07-30,钢铁,特钢Ⅱ,特钢Ⅲ
000709,1997-04-16,钢铁,,
000709,2021-07-30,钢铁,普钢,板材
000710,1997-04-22,,,
000710,2011-10-10,综合,综合Ⅱ,综合Ⅲ
000710,2012-10-08,,,
000710,2014-01-01,汽车,,
000710,2018-07-13,医药生物,,
000710,2021-07-30,医药生物,医疗器械,体外诊断
000710,2022-07-29,医药生物,医疗服务,诊断服务
000711,1997-04-11,社会服务,,
000711,2007-07-02,房地产,房地产开发,住宅开发
000711,2013-01-01,综合,综合Ⅱ,综合Ⅲ
000711,2018-07-13,公用事业,,
000711,2021-07-30,环保,环境治理,固废治理
000711,2022-07-29,环保,环境治理,综合环境治理
000712,1997-03-21,纺织服饰,纺织制造,棉纺
000712,2007-07-02,房地产,房地产开发,住宅开发
000712,2009-06-01,公用事业,,
000712,2014-01-16,非银金融,证券Ⅱ,证券Ⅲ
000713,1997-04-22,农林牧渔,种植业,种子
000715,1997-05-08,商贸零售,,
000715,2014-01-01,商贸零售,一般零售,百货
000716,1997-04-03,综合,综合Ⅱ,综合Ⅲ
000716,2007-07-02,食品饮料,,
000716,2011-01-10,食品饮料,食品加工,其他食品
000716,2021-07-30,食品饮料,休闲食品,烘焙食品
000716,2022-07-29,食品饮料,休闲食品,零食
000717,1997-05-08,钢铁,,
000717,2021-07-30,钢铁,普钢,长材
000718,1997-04-08,轻工制造,,
000718,2006-09-01,房地产,房地产开发,住宅开发
000719,1997-03-31,基础化工,化学原料,纯碱
000719,2011-10-10,,,
000719,2014-01-01,传媒,,
000719,2021-07-30,传媒,出版,大众出版
000720,1997-04-22,,,
000720,2003-05-01,公用事业,电力,火力发电
000720,2021-07-30,房地产,房地产开发,产业地产
000720,2022-07-29,电力设备,电网设备,线缆部件及其他
000721,1997-04-25,社会服务,,
000721,2021-07-30,社会服务,酒店餐饮,餐饮
000722,1997-05-22,农林牧渔,种植业,粮食种植
000722,2007-07-02,电子,,
000722,2010-06-01,综合,综合Ⅱ,综合Ⅲ
000722,2013-01-01,公用事业,电力,水力发电
000723,1997-05-15,,,
000723,2003-09-30,,,
000723,2007-07-02,,,
000723,2021-07-30,煤炭,焦炭Ⅱ,焦炭Ⅲ
000725,2001-01-12,电子,光学光电子,面板
000726,2000-12-25,纺织服饰,纺织制造,棉纺
000727,1997-05-20,电子,光学光电子,面板
000728,1997-06-16,基础化工,化学原料,氯碱
000728,2007-07-02,,,
000728,2014-01-01,非银金融,证券Ⅱ,证券Ⅲ
000729,1997-07-16,食品饮料,,
000729,2021-07-30,食品饮料,非白酒,啤酒
000730,1997-05-22,公用事业,,
000731,1997-06-17,基础化工,,
000731,2021-07-30,基础化工,农化制品,氮肥
000732,1997-07-04,基础化工,,
000732,2011-01-10,房地产,房地产开发,住宅开发
000733,1997-07-03,电子,,
000733,2011-01-10,电子,元件,被动元件
000733,2021-07-30,国防军工,军工电子Ⅱ,军工电子Ⅲ
000735,1997-06-11,农林牧渔,,
000735,2011-01-10,农林牧渔,,
000735,2021-07-30,农林牧渔,养殖业,生猪养殖
000736,1997-04-25,,,
000736,2007-07-02,房地产,房地产开发,住宅开发
000737,1997-04-28,基础化工,,
000737,2019-07-24,基础化工,化学制品,其他化学制品
000737,2021-07-30,基础化工,化学原料,无机盐
000737,2022-07-29,有色金属,工业金属,铜
000738,1997-06-26,,,
000738,2007-07-02,,,
000738,2009-06-01,,,
000738,2014-01-01,国防军工,航空装备Ⅱ,航空装备Ⅲ
000739,1997-04-22,商贸零售,,
000739,2002-09-01,医药生物,化学制药,原料药
000748,1997-07-04,,,
000748,2014-01-01,计算机,,
000750,1997-07-09,医药生物,,
000750,2007-07-02,,,
000750,2014-01-01,非银金融,证券Ⅱ,证券Ⅲ
000751,1997-06-26,有色金属,,
000751,2007-07-02,有色金属,,
000751,2014-01-01,有色金属,工业金属,铅锌
000752,1997-06-25,食品饮料,,
000752,2021-07-30,食品饮料,非白酒,啤酒
000753,1997-06-11,房地产,房地产开发,住宅开发
000753,2002-05-01,交通运输,,
000753,2009-06-01,商贸零售,贸易Ⅱ,贸易Ⅲ
000753,2012-07-02,商贸零售,,
000753,2014-01-01,商贸零售,专业连锁Ⅱ,专业连锁Ⅲ
000753,2015-07-01,汽车,,
000753,2021-07-30,综合,综合Ⅱ,综合Ⅲ
000755,1997-06-27,基础化工,,
000755,2011-10-10,基础化工,,
000755,2014-01-01,基础化工,化学制品,聚氨酯
000755,2018-11-19,交通运输,,
000755,2021-07-30,交通运输,铁路公路,高速公路
000756,1997-08-06,医药生物,化学制药,原料药
000757,1997-06-27,,,
000757,2013-07-01,,,
000757,2014-01-01,汽车,,
000757,2021-07-30,汽车,汽车服务,汽车综合服务
000758,1997-03-27,,,
000758,2005-09-01,有色金属,,
000758,2007-07-02,有色金属,,
000758,2014-01-01,有色金属,工业金属,铅锌
000759,1997-05-19,商贸零售,,
000759,2005-01-01,商贸零售,,
000759,2014-01-01,商贸零售,一般零售,超市
000760,1988-01-01,,,
000760,2003-05-01,房地产,房地产开发,住宅开发
000760,2009-10-09,,,
000760,2014-01-01,汽车,,
000760,2021-07-30,汽车,汽车零部件,底盘与发动机系统
000761,1998-01-15,钢铁,,
000761,2021-07-30,钢铁,普钢,板材
000762,1997-07-08,,,
000762,2021-07-30,有色金属,能源金属,锂
000763,1997-09-15,基础化工,,
000765,1989-11-12,商贸零售,,
000765,2001-05-01,,,
000766,1997-04-30,医药生物,中药Ⅱ,中药Ⅲ
000766,2019-07-24,医药生物,化学制药,化学制剂
000767,1997-06-09,公用事业,电力,火力发电
000768,1997-06-26,,,
000768,2007-07-02,,,
000768,2014-01-01,国防军工,航空装备Ⅱ,航空装备Ⅲ
000769,1997-05-13,轻工制造,,
000769,2006-09-01,农林牧渔,,
000776,1997-06-11,交通运输,,
000776,2007-07-02,,,
000776,2014-01-01,非银金融,证券Ⅱ,证券Ⅲ
000777,1997-07-10,,,
000777,2014-01-01,机械设备,,
000777,2021-07-30,机械设备,通用设备,金属制品
000778,1997-06-06,钢铁,,
000778,2008-06-02,,,
000778,2009-01-01,钢铁,,
000778,2021-07-30,钢铁,普钢,钢铁管材
000779,1997-05-28,纺织服饰,,
000779,2019-07-24,建筑装饰,,
000779,2021-07-30,建筑装饰,工程咨询服务Ⅱ,工程咨询服务Ⅲ
000780,1997-06-06,农林牧渔,,
000780,2007-07-02,,,
000780,2021-07-30,煤炭,煤炭开采,动力煤
000782,1997-06-19,基础化工,化学纤维,其他化学纤维
000782,2021-07-30,基础化工,化学纤维,锦纶
000783,1997-07-31,基础化工,,
000783,2007-07-02,,,
000783,2014-01-01,非银金融,证券Ⅱ,证券Ⅲ
000785,1997-07-08,商贸零售,,
000785,2004-08-10,商贸零售,,
000785,2005-12-22,商贸零售,,
000785,2014-01-01,商贸零售,一般零售,多业态零售
000785,2021-07-30,商贸零售,一般零售,商业物业经营
000786,1997-06-06,,,
000786,2014-01-01,建筑材料,装修建材,其他建材
000787,1997-06-10,商贸零售,,
000787,2000-05-01,,,
000787,2007-07-02,,,
000788,1997-06-16,医药生物,化学制药,原料药
000788,2019-07-24,医药生物,化学制药,化学制剂
000789,1997-09-23,,,
000789,2014-01-01,建筑材料,水泥,水泥制造
000790,1998-03-27,医药生物,中药Ⅱ,中药Ⅲ
000791,1997-10-14,基础化工,化学制品,涂料油墨
000791,2013-01-01,公用事业,电力,水力发电
000792,1997-09-04,基础化工,,
000792,2021-07-30,基础化工,农化制品,钾肥
000793,1997-07-29,公用事业,燃气Ⅱ,燃气Ⅲ
000793,2007-07-02,,,
000793,2014-01-01,传媒,,
000793,2021-07-30,传媒,出版,大众出版
000795,1997-08-08,有色金属,,
000795,2007-07-02,有色金属,金属新材料,其他金属新材料
000795,2008-01-02,有色金属,金属新材料,磁性材料
000796,1997-07-03,商贸零售,,
000796,2011-01-10,食品饮料,食品加工,其他食品
000796,2015-11-02,社会服务,,
000796,2021-07-30,社会服务,旅游及景区,旅游综合
000797,1997-07-15,,,
000797,2007-07-02,房地产,房地产开发,住宅开发
